,NDX,ATVI,ADBE,AMD,ALXN,ALGN,GOOGL,GOOG,AMZN,AMGN,ADI,ANSS,AAPL,AMAT,ASML,ADSK,ADP,BIDU,BIIB,BMRN,BKNG,AVGO,CDNS,CDW,CERN,CHTR,CHKP,CTAS,CSCO,CTXS,CTSH,CMCSA,CPRT,COST,CSX,DXCM,DOCU,DLTR,EBAY,EA,EXC,EXPE,FB,FAST,FISV,GILD,IDXX,ILMN,INCY,INTC,INTU,ISRG,JD,KLAC,KHC,LRCX,LBTYA,LBTYK,LULU,MAR,MXIM,MELI,MCHP,MU,MSFT,MRNA,MDLZ,MNST,NTES,NFLX,NVDA,NXPI,ORLY,PCAR,PAYX,PYPL,PEP,PDD,QCOM,REGN,ROST,SGEN,SIRI,SWKS,SPLK,SBUX,SNPS,TMUS,TTWO,TSLA,TXN,TCOM,ULTA,VRSN,VRSK,VRTX,WBA,WDAY,WDC,XEL,XLNX
2/8/19,6913.129883,42.782692,257,23.049999,120.139999,241.259995,1102.380005,1095.060059,1588.219971,174.358902,96.704582,171.729996,41.728615,38.544167,176.618042,154.309998,140.435837,169.899994,315.119995,94.279999,1871.089966,252.398483,50.91,88.168396,54.98333,344.160004,116.260002,189.950226,44.352436,102.841591,71.060448,36.069481,51.73,198.933929,66.931206,145.529999,51.77,97.650002,34.243042,97.470116,44.563419,128.833817,167.330002,28.625959,85.699997,62.435356,207.740005,284.100006,80.870003,46.507511,221.538651,517.049988,23.99,100.961899,42.628242,168.835876,25.129999,24.129999,148.619995,113.393845,51.621845,347.820007,84.583069,38.580002,102.80201,17.99,44.927921,57.889999,45.906445,347.570007,147.350449,85.352631,360.230011,61.238438,69.774826,91.870003,106.655235,25.950001,47.286865,406.859985,91.739555,65.019997,5.828207,78.664452,130.889999,67.145142,99.419998,68.379997,97.139999,61.16,98.947571,32.380001,296.059998,173.089996,120.368637,181.339996,64.486443,189.410004,44.332344,50.72847,110.793175
2/11/19,6909.180176,39.53038,258.390015,22.959999,120.050003,244.570007,1102.119995,1095.01001,1591,174.162064,97.683807,171.229996,41.48864,38.660439,174.130737,154.570007,141.105438,168.059998,316.869995,92.650002,1865,253.927246,50.84,88.363655,56.446022,337.820007,116.650002,193.255753,44.71899,102.461189,70.8759,35.493908,52.189999,199.862778,67.379044,151.229996,51.630001,97.599998,34.563538,97.110596,44.638126,124.726479,165.789993,29.187342,84.559998,62.574173,206.639999,284.369995,80.209999,46.440853,222.169281,529.460022,24.280001,100.981026,42.511478,169.432999,24.280001,23.34,149.789993,113.560776,51.593544,350.829987,86.082932,38.580002,102.393394,18.17,45.454792,58,45.958103,345.730011,145.639954,87.049736,366.679993,60.986523,69.577507,92.690002,106.608055,26.74,47.794624,408.51001,92.904182,66.529999,5.759408,78.789597,130.919998,67.376175,98.870003,68.440002,93.440002,62.568001,99.146317,33,298.100006,170.529999,120.47718,181.529999,64.808311,190.300003,43.592052,50.813843,111.972343
2/12/19,7014.669922,41.067833,261.369995,22.82,124.260002,254.320007,1127.579956,1121.369995,1638.01001,176.636841,99.901505,175.009995,41.846161,39.425888,178.295746,159.539993,143.009048,170.25,319.429993,95.230003,1895.290039,257.30722,52.130001,90.521248,57.741829,340.399994,119.089996,196.170105,45.010349,102.851357,71.342133,35.72414,53.259998,202.907822,69.23851,152.729996,52.66,98.080002,35.146221,102.193825,44.750183,124.677238,165.039993,29.654379,84.379997,60.519825,209.5,292.200012,81.400002,47.621635,225.608231,539.710022,24.68,102.491631,43.212063,172.640198,24.82,23.91,157.320007,112.667206,52.480331,364,88.550484,40.400002,103.988892,18.690001,45.550587,58.889999,46.77145,359.970001,150.333832,90.931618,378.48999,62.292839,70.310402,94.379997,107.381882,26.950001,48.575054,416.339996,93.525986,66.459999,5.798722,80.464745,134.270004,67.145142,101.589996,69.599998,89.25,62.362,100.736298,33.68,302.5,174.289993,122.06591,184.009995,65.810738,189.520004,44.854351,50.72847,115.188255
2/13/19,7015.879883,43.92593,260.230011,22.85,125.18,251.850006,1128.630005,1120.160034,1640,177.152435,100.247108,173.110001,41.672295,39.580925,177.827545,160.029999,143.927353,173.820007,321.540009,95.25,1919.969971,259.084656,51.360001,90.511482,55.886475,338.48999,118.040001,197.314316,44.643799,102.431908,71.468414,35.52269,53.41,203.769653,69.248253,149.050003,53.650002,98.559998,35.214203,102.11393,44.731514,125.543999,164.070007,29.725142,84.389999,61.019524,210.389999,293.519989,81.059998,48.059669,225.243622,533.469971,24.610001,103.141747,42.789917,174.335297,24.719999,23.77,155.270004,116.712791,52.319942,360.570007,88.240822,41.68,103.911049,18.530001,45.60807,59.310001,46.03083,351.769989,152.034409,89.614899,377.420013,62.918011,70.70504,94.010002,107.693298,27.01,48.509239,412.089996,93.407539,68.309998,5.798722,79.887123,133.809998,67.876755,100.660004,69.07,92.139999,61.633999,101.408241,33.869999,303.950012,174.279999,122.282997,185.25,66.61084,187.75,45.262466,50.529278,114.398895
2/14/19,7022.419922,44.773502,260.140015,23.129999,125.93,250.75,1129.199951,1121.670044,1622.650024,176.349457,100.314316,173.199997,41.82412,39.445271,179.797882,159.940002,141.717636,174.080002,324.709991,93.470001,1902.329956,259.250397,51.66,91.624451,55.758846,341.600006,119.32,196.972031,45.489677,103.59269,71.021606,35.74332,53.93,204.765503,69.735023,147.830002,53.330002,98.529999,35.27248,105.10994,44.694157,124.85453,163.949997,29.42322,84.349998,61.417439,206.940002,292.470001,83.419998,48.38343,227.401581,536.080017,24.33,103.151382,42.520454,174.643524,24.92,24.08,154.850006,116.477119,52.631264,359.839996,87.669899,42.23,103.998619,19.66,45.330261,58.630001,46.147572,359.070007,153.675262,89.488091,383.049988,62.395481,70.629868,94.419998,106.249443,27.030001,48.490429,414.970001,92.075119,68.57,5.818378,80.522507,134.529999,68.194443,100.610001,70.5,93.279999,60.754002,101.237877,33.740002,305,175.110001,122.204063,185.720001,66.721901,188.539993,45.537697,50.529278,114.525589
2/15/19,7055.180176,43.955498,259.450012,23.68,129.419998,254.960007,1119.630005,1113.650024,1607.949951,177.917603,101.514359,174.490005,41.73106,37.885284,179.836884,160.350006,143.171646,170.059998,332.869995,93.989998,1933.569946,259.646393,52.580002,92.590958,56.848507,349.059998,120.099998,199.299591,46.457745,103.87558,71.448967,36.232559,54.029999,207.283905,70.620956,148.490005,53.630001,98.849998,35.524979,106.697823,45.067696,125.179573,162.5,29.70627,85.779999,62.546398,210.259995,299.820007,84.150002,49.192833,229.904388,548.5,23.959999,104.162285,42.771946,174.412369,25.66,24.82,151.089996,118.863228,52.687866,363.100006,88.153725,41.990002,105.282784,21.440001,46.134933,58.720001,43.560219,356.869995,156.469742,90.746307,388,63.543179,71.203026,94.910004,109.3825,27.52,48.875942,423.970001,92.785751,71.480003,5.92649,80.272194,136.25,68.06929,101.650002,72.050003,93.300003,61.576,101.80574,33.32,306.359985,175.399994,123.723717,188.070007,67.943245,190.789993,45.224499,50.709499,116.269966
2/19/19,7066.609863,43.837231,257.809998,23.950001,128.929993,255.240005,1126.51001,1118.560059,1627.579956,176.623398,100.055115,174.460007,41.855953,38.079082,177.973862,160.679993,143.783875,172.449997,333,91.849998,1935.5,259.397797,52.639999,92.434753,56.485287,348.429993,120.339996,199.00621,46.664516,103.670731,71.07988,36.021515,53.32,208.863876,70.591751,147.899994,54.330002,99.050003,35.981422,102.82299,45.305756,126.322128,162.289993,29.465675,85.620003,61.778339,211.320007,302.26001,84.080002,48.945251,231.195206,548.169983,24.639999,104.229691,42.906677,173.661118,25.540001,24.73,147.570007,119.825523,52.376553,367.209991,87.756989,41.959999,105.234146,20.83,46.077461,58.23,43.946785,361.920013,155.773605,90.219612,384.540009,63.655148,70.592278,95.019997,109.401367,29.09,48.904152,420.600006,92.450172,70.150002,5.897005,79.540527,136.160004,67.578339,101.860001,72.519997,93.269997,61.127998,101.531281,33.330002,304.649994,175.679993,122.78627,186.860001,68.868523,192.740005,45.556679,51.022522,115.928894
2/20/19,7062.339844,42.161797,258.100006,23.950001,129.839996,253.789993,1120.589966,1113.800049,1622.099976,176.576187,102.551201,174.660004,42.125313,37.981689,179.329666,159.800003,144.02301,171.179993,335.160004,90.660004,1926.170044,261.018707,55.07,92.54216,56.711075,349.76001,119.989998,198.585678,46.645718,102.783081,70.368896,36.251751,53.48,207.896744,71.31218,145.539993,54.110001,99.190002,35.680367,98.498749,45.286938,126.657013,162.559998,29.295849,84.730003,61.981918,211.440002,302.23999,83.739998,48.93573,232.515579,549.650024,24.68,108.668083,43.346786,175.491089,25.639999,24.780001,148.119995,124.676277,52.753902,368.339996,87.101181,42.209999,104.687019,19.92,45.972084,58.700001,44.513248,359.910004,157.673019,91.926468,383.579987,64.420273,70.770805,94.730003,109.306999,29.33,49.317883,422.51001,92.746269,69.760002,5.936318,79.261345,133.119995,67.761238,102.980003,72.75,88.669998,60.512001,102.155899,33.799999,306.309998,176.009995,121.207405,187.839996,66.435051,188.649994,45.993267,51.316574,117.049599
2/21/19,7035.160156,41.294514,257.76001,23.92,127.550003,250.229996,1104.209961,1096.969971,1619.439941,175.234772,101.072746,174.490005,41.887783,37.816132,178.042145,159.830002,144.424774,171.809998,321.170013,88.809998,1906.310059,258.73468,55.400002,92.747177,56.180965,349.540009,121.18,198.507446,46.43895,102.412392,69.482574,36.904068,56.529999,206.096527,70.650146,146.25,53.830002,98.120003,35.913441,96.731102,45.625671,126.174393,160.039993,29.460958,84.75,60.658627,205.990005,296.880005,83.330002,48.954777,231.58934,549.869995,24.27,108.7836,43.274937,172.226105,25.610001,24.75,148.110001,125.069046,52.131271,364.980011,86.46965,41.529999,106.895081,19.34,46.374428,58.880001,41.89336,356.970001,154.908417,92.02401,380.5,64.541565,70.798996,94.959999,109.561775,28.5,49.223846,418.619995,92.312004,69.160004,5.975632,78.712593,132.419998,68.059662,101.470001,73.410004,87.589996,58.245998,100.925568,32.52,308.019989,176,122.884964,183.059998,65.204422,189.470001,44.78791,51.961586,116.22126
2/22/19,7090.629883,40.900291,258.899994,24.360001,129.729996,253.990005,1116.560059,1110.369995,1631.560059,177.1241,101.677574,175.479996,42.355495,38.400467,180.344101,161.509995,146.529266,167.169998,325.329987,87.870003,1910.52002,254.645615,56.57,93.770569,56.671806,350.079987,122.760002,199.896149,47.096859,102.607498,70.495491,37.038368,58.290001,207.111557,71.370598,136.860001,53.990002,97.110001,36.40873,95.792351,45.860905,125.071228,161.889999,29.560028,85.029999,60.834442,209.179993,301.059998,84.849998,49.9832,247.266434,551.859985,25.950001,110.22776,31.391848,172.611328,26.07,25.17,149.259995,126.512489,52.735035,374.059998,86.508522,42.57,108.419212,19.879999,45.71344,58.439999,42.609089,363.019989,158.309509,92.180061,383.98999,65.213409,71.306374,95.980003,110.184616,29.379999,49.947865,422.519989,93.141068,71.230003,5.955975,79.347977,134.559998,68.63726,102.300003,73.199997,87.07,58.942001,101.559662,32.790001,310.720001,178.789993,123.378342,185.759995,65.167419,194.699997,46.970844,52.426373,119.62233
2/25/19,7115.430176,41.353645,258.619995,24.709999,133.169998,262.350006,1117.329956,1109.400024,1633,179.306244,103.588043,175.009995,42.664028,38.624458,182.392487,163.940002,145.869247,165,327.480011,91.360001,1890.030029,256.57962,57.27,93.594299,55.945374,348.899994,121.779999,199.954834,47.73597,102.880623,70.368896,36.999992,59.209999,207.83931,70.893532,140.899994,54.740002,97.279999,36.263054,95.732437,45.559799,124.26355,164.619995,29.67325,84.239998,60.473545,210.100006,304.73999,86.879997,50.56406,244.093552,553.390015,26.190001,111.450478,30.745148,172.977295,25.360001,24.530001,148.539993,126.158997,53.2822,375.089996,87.256622,42.75,109.024956,21.65,45.224884,58.540001,42.903809,363.910004,157.812271,94.745209,375.160004,64.840164,71.259399,96.699997,109.524048,29.01,49.825638,420.380005,92.637711,72.699997,5.916662,79.686501,135.399994,68.396599,102.889999,73.050003,87.290001,59.754002,102.392509,34.09,309.049988,178.080002,123.575706,186.330002,65.981659,196.229996,48.745647,51.895187,120.879448
2/26/19,7123.220215,41.471916,261.220001,24.209999,133.289993,259.790009,1122.01001,1115.130005,1636.400024,179.56131,102.896828,174.830002,42.688511,38.546543,180.802551,163.309998,146.242279,161.979996,327.619995,92.169998,1915.72998,253.264221,57.360001,93.300491,55.955181,346.320007,121.480003,198.72258,48.102516,102.841591,70.164345,37.220634,58.91,208.375519,70.835129,139.589996,55.009998,96.489998,36.301903,98.368919,45.691536,125.642494,164.130005,29.630793,84.720001,60.408768,207.740005,301.209991,85.699997,50.687855,245.266159,548.460022,26.59,111.797089,29.748152,171.975647,26.299999,25.48,150.979996,126.247383,52.47089,369.48999,86.527954,42.959999,109.77726,23.700001,45.435631,58.740002,43.026287,364.970001,156.231049,91.780167,378.040009,64.690857,71.484917,96.589996,109.43911,29.139999,49.863239,426.149994,93.11145,71.43,5.818378,79.328644,135.970001,68.483238,102.57,72.529999,87.339996,59.571999,101.521812,34.189999,310,178.279999,123.694107,188.919998,66.138962,195.119995,48.3755,51.66753,119.651566
2/27/19,7117,41.186104,262.899994,23.48,136.009995,258.25,1122.890015,1116.050049,1641.089966,180.827164,101.696762,176.830002,42.820747,37.767426,179.593033,164.279999,146.337952,162.169998,328.890015,93.769997,1906,250.031601,57.450001,92.977325,55.945374,345.029999,123,200.463364,48.487862,102.773308,69.453369,36.96162,58.48,208.79686,70.971878,140.089996,55.540001,95.769997,36.49614,97.709801,45.446888,126.272873,162.809998,29.965736,85.050003,60.677143,208.970001,309.160004,87,50.697384,246.192413,549.409973,25.969999,110.622505,28.921816,170.665787,26.26,25.299999,150.559998,124.637009,51.538666,446.679993,84.594543,41.32,109.591621,22.1,45.148247,58.740002,43.177467,362.869995,154.5504,89.566139,367.959991,63.84177,71.898323,97.860001,108.872894,28.559999,49.872643,433.329987,93.545723,73.57,5.818378,78.574226,138.449997,67.530197,102.629997,72.120003,84.629997,62.948002,100.04541,33.919998,307.109985,177.899994,124.108566,189.809998,66.037178,197.449997,46.069195,51.591648,120.129082
2/28/19,7097.529785,41.531044,262.5,23.530001,135.330002,258.970001,1126.550049,1119.920044,1639.829956,179.56131,103.211746,177.259995,42.39957,37.338921,178.373764,163.009995,146.385788,162.539993,328.01001,93.260002,1697.040039,253.595688,57.25,91.949036,54.924442,344.910004,122.300003,202.047668,48.65704,102.909874,69.131958,37.095932,58.669998,209.457581,70.981651,139.330002,55.150002,96.330002,36.213448,95.652542,45.719753,121.45639,161.449997,29.692118,84.690002,60.168171,211.029999,312.769989,86.230003,50.430748,243.512192,547.609985,27.709999,111.190514,29.811028,169.596741,26.35,25.389999,150.419998,123.405602,51.776478,458.790009,84.400215,40.880001,109.454849,22.6,45.176987,63.830002,42.718174,358.100006,153.564865,89.068703,371.959991,63.263252,72.368126,98.07,110.012604,29.940001,50.201744,430.73999,93.59507,74.279999,5.828207,78.980461,135.880005,67.636101,101.68,72.209999,87.260002,63.976002,100.111656,34.130001,312.48999,178.039993,124.75985,188.75,65.870636,197.929993,47.739605,52.037472,122.107361
3/1/19,7151.569824,42.220928,264.01001,23.68,137.75,263.350006,1148.52002,1140.98999,1671.72998,180.581558,104.639885,182.229996,42.845234,37.553181,180.558685,159.770004,147.218002,162.089996,334.100006,94.760002,1714.079956,251.192032,58.139999,92.869591,54.924442,346.579987,121.300003,203.759125,48.318691,103.436623,70.252014,37.508419,58.400002,210.127884,70.766747,143.490005,56.290001,96.360001,36.408401,97.28038,45.672714,123.386925,162.279999,29.357174,86.389999,61.084309,215.929993,321.179993,88.169998,50.754513,246.744186,558.549988,28.73,111.469727,29.101454,170.232391,26.219999,25.379999,151.380005,122.597809,52.366245,451.640015,86.119896,41.580002,109.943359,22.27,45.244041,64.739998,41.600559,357.320007,155.744995,91.926468,371.089996,63.235264,72.753372,98.800003,110.526337,29.99,50.963371,439.570007,93.624687,74.68,5.887177,79.289955,134.649994,68.204063,103.190002,72.339996,88.32,58.958,101.039146,34.360001,315.299988,180.5,125.036148,192.160004,61.632843,189.139999,49.03038,52.094383,123.413208
3/4/19,7150.830078,41.186104,258.160004,23.370001,136.080002,256.309998,1153.420044,1147.800049,1696.170044,179.277908,104.852173,180.130005,43.060719,38.059605,181.095184,157.789993,146.605774,160.919998,327.26001,93.139999,1707.819946,253.162888,58.540001,92.311386,54.355064,346.100006,121.150002,202.037888,48.083721,102.344116,69.891647,37.153484,58.080002,209.141602,71.137932,141.5,55.560001,95.269997,36.310925,97.16053,45.588032,123.120987,167.369995,29.555309,85.550003,60.56609,213.410004,307.700012,85.410004,51.363945,245.354843,549.929993,28.889999,112.365105,29.846951,171.214798,26.42,25.49,147.779999,122.095406,52.661144,463.799988,86.05188,41.060001,109.679558,21.120001,45.014137,65.019997,41.902931,351.040009,156.073502,91.175461,370.480011,62.964661,71.879547,96.57,110.516808,31.139999,50.568455,433.829987,92.381088,71.989998,5.897005,79.522072,127.910004,68.300331,103,71.650002,87.440002,57.071999,101.644844,34.990002,311.5,176.820007,124.246719,190.039993,59.902576,179.220001,49.932022,52.246159,119.680809
3/5/19,7156.790039,41.274803,257.380005,23.5,134.770004,239.220001,1169.189941,1162.030029,1692.430054,178.371017,104.437248,178.75,42.982357,37.913517,179.99295,154.710007,146.03183,167.740005,326.869995,92.68,1745.930054,255.115326,58.869999,91.900047,54.708462,343.75,120.57,200.844772,48.215298,101.817383,69.531288,37.143894,58.110001,210.491745,70.776527,146.970001,55.740002,95.470001,36.184204,95.592621,45.559799,124.076401,171.259995,29.234516,85.610001,59.58519,210.800003,303.799988,85.040001,51.116364,243.472778,546.609985,29.35,110.949829,29.676298,167.140778,26.120001,25.309999,148.899994,123.356354,52.03331,467.769989,84.788841,39.990002,109.132423,21.370001,44.956657,62.619999,43.818569,354.299988,155.814682,90.999901,374.799988,63.253914,72.358734,96.529999,110.383629,30.780001,50.718899,437.130005,92.943665,71.870003,5.92649,79.19323,125.309998,68.906799,103.379997,71.410004,87.370003,55.307999,100.859314,41.91,312.23999,177.789993,124.799324,187.800003,58.662697,181.960007,48.157207,52.075409,119.81723
3/6/19,7112.470215,41.944977,256.399994,22.41,131.119995,231.449997,1164.939941,1157.859985,1668.949951,173.014816,103.047699,178.679993,42.735043,37.075966,176.705826,153.509995,145.907486,170.240005,317.970001,91.050003,1751.619995,249.902679,58.509998,91.283089,54.423782,340.559998,118.980003,198.742142,48.563053,101.085793,69.599449,37.038368,57.740002,209.926788,70.376053,143.410004,55.220001,100.349998,35.882019,94.643883,45.569214,123.711037,172.509995,29.262825,85.370003,58.224876,207.809998,298.660004,83.370003,50.421227,243.29541,536.51001,29.030001,110.237389,29.514626,162.951172,26.110001,25.299999,149.089996,123.257843,51.005966,461.529999,84.021301,37.93,109.181282,20.65,44.994976,61.740002,44.358242,359.609985,151.364807,89.614899,372.359985,62.759388,72.180206,96.459999,110.982964,29.99,52.126705,423.690002,93.200279,69.389999,5.897005,78.332436,122.709999,68.608368,103.68,70.779999,87.199997,55.248001,99.77095,42.59,312.51001,176.740005,124.976952,181.110001,56.534557,182.429993,45.670578,52.255638,118.267746
